"submission_date","state","tot_cases","new_case","tot_death","new_death"
2020-03-15,"OH","37","32.0","0","0.0"
2022-03-30,"OH","2669698","0.0","37793","0.0"
2022-03-07,"OH","2659929","431.0","37018","0.0"
2020-08-29,"OH","121340","1216.0","4126","21.0"
2020-05-07,"OH","22131","555.0","1271","46.0"
2022-04-18,"OH","2681437","0.0","38266","0.0"
2020-02-02,"OH","0","0.0","0","0.0"
2021-05-23,"OH","1097300","683.0","19709","0.0"
2021-05-06,"OH","1080121","1387.0","19344","0.0"
2020-11-25,"OH","382743","10835.0","6274","156.0"
2021-07-21,"OH","1119298","785.0","20449","0.0"
2022-02-26,"OH","2652634","1330.0","36580","0.0"
2022-02-02,"OH","2595504","8601.0","33537","0.0"
2020-01-22,"OH","0","0","0","0"
2021-10-18,"OH","1499485","2810.0","23327","0.0"
2022-02-12,"OH","2630846","2032.0","35005","0.0"
2020-03-11,"OH","3","0.0","0","0.0"
2020-06-01,"OH","35984","471.0","2206","51.0"
2020-09-03,"OH","127112","1345.0","4226","50.0"
2021-09-13,"OH","1304193","5568.0","21154","0.0"
2020-03-09,"OH","0","0.0","0","0.0"
2021-12-16,"OH","1819342","10456.0","27594","0.0"
2021-06-23,"OH","1109697","323.0","20213","0.0"
2020-10-11,"OH","168749","1291.0","4999","2.0"
2020-08-03,"OH","93963","932.0","3539","10.0"
2020-04-09,"OH","5512","364.0","213","20.0"
2020-08-25,"OH","116495","844.0","3996","10.0"
2021-12-20,"OH","1855222","8082.0","28028","0.0"
2021-01-18,"OH","831066","4312.0","10281","81.0"
2021-12-03,"OH","1717876","9584.0","26851","264.0"
2020-12-10,"OH","520112","0.0","7187","0.0"
2021-11-14,"OH","1604488","3628.0","25643","0.0"
2022-05-20,"OH","2743577","0.0","38590","0.0"
2021-09-24,"OH","1380370","7095.0","21820","224.0"
2020-12-31,"OH","700380","9632.0","8962","107.0"
2020-01-29,"OH","0","0.0","0","0.0"
2020-10-20,"OH","185639","2015.0","5083","8.0"
2021-09-18,"OH","1342777","6716.0","21471","0.0"
2021-06-17,"OH","1108146","244.0","20122","0.0"
2020-11-28,"OH","406703","6895.0","6378","32.0"
2021-04-12,"OH","1041389","1934.0","18827","8.0"
2021-01-07,"OH","753068","10251.0","9462","94.0"
2021-09-21,"OH","1358918","6814.0","21596","125.0"
2021-11-23,"OH","1653380","6143.0","26190","127.0"
2021-09-19,"OH","1347205","4428.0","21471","0.0"
2021-06-29,"OH","1111124","277.0","20309","28.0"
2020-02-11,"OH","0","0.0","0","0.0"
2022-04-05,"OH","2672801","0.0","38042","0.0"
2020-04-12,"OH","6518","268.0","248","1.0"
2021-05-01,"OH","1074019","1707.0","19284","0.0"
2021-06-19,"OH","1108650","252.0","20150","14.0"
2020-06-14,"OH","41148","300.0","2557","3.0"
2022-03-15,"OH","2663835","0.0","37410","0.0"
2022-03-16,"OH","2663835","0.0","37410","0.0"
2020-12-24,"OH","653650","8828.0","8456","95.0"
2021-05-28,"OH","1100972","660.0","19861","108.0"
2020-05-28,"OH","33915","476.0","2098","54.0"
2021-05-13,"OH","1088343","1161.0","19441","0.0"
2021-05-15,"OH","1090276","919.0","19528","0.0"
2021-03-11,"OH","984934","1448.0","17825","0.0"
2021-01-30,"OH","892781","4191.0","11121","51.0"
2021-09-22,"OH","1365800","6882.0","21596","0.0"
2021-04-07,"OH","1030864","2064.0","18744","0.0"
2020-12-11,"OH","542209","22097.0","7426","239.0"
2020-07-21,"OH","77215","1047.0","3219","30.0"
2021-03-06,"OH","977736","1506.0","17656","0.0"
2022-02-20,"OH","2644828","899.0","35493","0.0"
2022-01-03,"OH","2072663","18942.0","29447","0.0"
2020-06-06,"OH","38111","353.0","2370","15.0"
2022-04-26,"OH","2688327","0.0","38360","0.0"
2020-03-03,"OH","0","0.0","0","0.0"
2020-05-05,"OH","20969","495.0","1135","79.0"
2020-03-14,"OH","5","0.0","0","0.0"
2021-07-09,"OH","1113737","354.0","20380","14.0"
2020-06-08,"OH","38837","361.0","2404","27.0"
2020-12-05,"OH","467432","10469.0","6946","64.0"
2020-12-06,"OH","475024","7592.0","6959","13.0"
2021-02-12,"OH","934742","3305.0","15136","0.0"
2021-01-03,"OH","721481","6808.0","9076","59.0"
2021-06-27,"OH","1110700","154.0","20281","0.0"
2020-04-13,"OH","6975","457.0","268","20.0"
2020-05-27,"OH","33439","433.0","2044","42.0"
2021-03-07,"OH","978471","735.0","17656","0.0"
2020-04-06,"OH","4450","407.0","142","23.0"
2022-03-05,"OH","2659138","862.0","37018","0.0"
2021-03-10,"OH","983486","1868.0","17825","0.0"
2021-07-02,"OH","1112088","185.0","20344","35.0"
2021-08-20,"OH","1175340","3783.0","20689","41.0"
2022-01-28,"OH","2562412","9440.0","33071","582.0"
2022-02-01,"OH","2586903","6498.0","33537","466.0"
2020-06-04,"OH","37282","490.0","2339","40.0"
2021-07-15,"OH","1115789","547.0","20411","0.0"
2020-05-23,"OH","31408","614.0","1956","84.0"
2022-05-14,"OH","2724041","0.0","38550","0.0"
2022-03-31,"OH","2672801","3103.0","38042","249.0"
2021-07-14,"OH","1115242","407.0","20411","0.0"
2022-03-21,"OH","2666030","0.0","37608","0.0"
2020-05-22,"OH","30794","627.0","1872","36.0"
2020-05-20,"OH","29436","484.0","1781","61.0"
2021-09-15,"OH","1319265","7747.0","21265","0.0"
2021-11-05,"OH","1565043","4348.0","25067","304.0"
2020-08-15,"OH","107674","1117.0","3824","40.0"
2020-06-02,"OH","36413","429.0","2258","52.0"
2022-04-03,"OH","2672801","0.0","38042","0.0"
2020-03-23,"OH","442","91.0","6","3.0"
2020-10-14,"OH","173665","2039.0","5033","16.0"
2020-06-03,"OH","36792","379.0","2299","41.0"
2021-12-28,"OH","1955403","15403.0","28780","60.0"
2021-11-21,"OH","1642867","3797.0","26063","0.0"
2021-06-20,"OH","1108902","252.0","20166","16.0"
2021-04-28,"OH","1068985","1723.0","19188","0.0"
2020-04-26,"OH","15963","376.0","728","17.0"
2020-09-15,"OH","139485","1001.0","4506","87.0"
2022-04-14,"OH","2681437","4808.0","38266","100.0"
2021-05-21,"OH","1095746","1004.0","19709","81.0"
2020-08-16,"OH","108287","613.0","3826","2.0"
2021-01-04,"OH","727423","5942.0","9143","67.0"
2021-02-09,"OH","925350","3207.0","11793","98.0"
2020-12-15,"OH","579357","8755.0","7654","103.0"
2020-02-19,"OH","0","0.0","0","0.0"
2020-07-11,"OH","64214","1358.0","3036","4.0"
2020-09-21,"OH","145165","856.0","4623","8.0"
2021-07-31,"OH","1129277","1469.0","20492","0.0"
2021-10-15,"OH","1490451","4937.0","23327","306.0"
2022-02-07,"OH","2612719","2594.0","34217","0.0"
2021-11-06,"OH","1567834","2791.0","25067","0.0"
2020-07-01,"OH","52865","1076.0","2876","13.0"
2020-11-21,"OH","343286","7863.0","5984","29.0"
2020-03-06,"OH","0","0.0","0","0.0"
2020-10-25,"OH","198115","2309.0","5206","0.0"
2020-10-07,"OH","162723","1424.0","4970","23.0"
2021-07-03,"OH","1112289","201.0","20344","0.0"
2021-12-04,"OH","1725669","7793.0","26851","0.0"
2022-04-15,"OH","2681437","0.0","38266","0.0"
2020-11-07,"OH","245727","5549.0","5506","12.0"
2020-07-18,"OH","73822","1542.0","3132","20.0"
2020-12-21,"OH","629354","6548.0","8122","75.0"
2022-05-07,"OH","2708071","0.0","38495","0.0"
2021-08-11,"OH","1149318","3393.0","20580","0.0"
2021-01-08,"OH","762603","9535.0","9544","82.0"
2020-04-15,"OH","7791","511.0","361","37.0"
2021-04-09,"OH","1035552","1946.0","18819","75.0"
2020-07-15,"OH","69311","1316.0","3075","6.0"
2021-08-03,"OH","1132798","1769.0","20530","38.0"
2020-05-08,"OH","23016","885.0","1306","35.0"
2020-02-08,"OH","0","0.0","0","0.0"
2021-03-02,"OH","970583","1709.0","17189","-157.0"
2021-10-22,"OH","1515838","4078.0","23955","339.0"
2020-06-24,"OH","46759","632.0","2755","20.0"
2021-11-17,"OH","1620436","6382.0","25813","0.0"
2021-08-09,"OH","1143599","1269.0","20556","0.0"
2022-04-06,"OH","2672801","0.0","38042","0.0"
2021-11-11,"OH","1590792","4994.0","25282","0.0"
2021-02-01,"OH","899079","3287.0","11230","55.0"
2021-07-25,"OH","1122104","495.0","20467","0.0"
2022-04-28,"OH","2697058","8731.0","38428","68.0"
2020-05-10,"OH","24081","384.0","1341","10.0"
2021-12-10,"OH","1768367","7359.0","27371","360.0"
2022-02-23,"OH","2648371","1323.0","36267","0.0"
2020-12-09,"OH","520112","10094.0","7187","84.0"
2020-03-04,"OH","0","0.0","0","0.0"
2022-04-27,"OH","2688327","0.0","38360","0.0"
2021-02-14,"OH","939350","1809.0","16346","6.0"
2020-02-20,"OH","0","0.0","0","0.0"
2022-01-15,"OH","2357990","50299.0","30922","0.0"
2020-05-13,"OH","25721","471.0","1483","47.0"
2021-02-27,"OH","966154","1774.0","17237","54.0"
2021-01-27,"OH","878284","5366.0","10931","75.0"
2021-10-09,"OH","1461932","3185.0","22819","0.0"
2022-02-11,"OH","2628814","3263.0","35005","413.0"
2021-09-10,"OH","1285757","9019.0","21154","134.0"
2020-11-13,"OH","282528","8071.0","5700","42.0"
2021-03-16,"OH","992223","1883.0","18114","78.0"
2020-04-30,"OH","18027","724.0","975","38.0"
2020-03-22,"OH","351","104.0","3","0.0"
2021-06-30,"OH","1111324","200.0","20309","0.0"
2020-06-15,"OH","41576","428.0","2573","16.0"
2021-04-25,"OH","1064306","873.0","19122","0.0"
2020-02-28,"OH","0","0.0","0","0.0"
2022-02-13,"OH","2632336","1490.0","35005","0.0"
2022-03-26,"OH","2669698","0.0","37793","0.0"
2022-01-07,"OH","2151829","19563.0","30072","398.0"
2022-02-16,"OH","2638202","2433.0","35372","0.0"
2022-02-28,"OH","2653940","729.0","36580","0.0"
2020-02-16,"OH","0","0.0","0","0.0"
2020-12-19,"OH","614429","8567.0","8031","64.0"
2021-03-24,"OH","1004670","1848.0","18388","0.0"
2020-10-04,"OH","158907","941.0","4925","0.0"
2020-10-13,"OH","171626","1447.0","5017","12.0"
2021-10-03,"OH","1429745","3445.0","22273","0.0"
2021-08-13,"OH","1155322","2732.0","20614","34.0"
2020-01-30,"OH","0","0.0","0","0.0"
2021-12-13,"OH","1787029","5618.0","27371","0.0"
2022-01-19,"OH","2439205","20413.0","31245","0.0"
2021-09-29,"OH","1407442","6463.0","21945","0.0"
2022-05-18,"OH","2724041","0.0","38550","0.0"
2020-08-01,"OH","92087","928.0","3515","26.0"
2021-11-08,"OH","1575319","3122.0","25067","0.0"
2020-05-24,"OH","31911","503.0","1969","13.0"
2020-09-05,"OH","129785","1341.0","4256","8.0"
2021-04-19,"OH","1054807","1632.0","18991","0.0"
2020-08-11,"OH","102826","1095.0","3708","35.0"
2021-07-07,"OH","1113006","317.0","20366","22.0"
2020-10-27,"OH","202740","2509.0","5239","22.0"
2021-01-25,"OH","868656","4334.0","10768","57.0"
2020-10-08,"OH","164262","1539.0","4983","13.0"
2020-11-24,"OH","371908","8604.0","6118","98.0"
2020-12-30,"OH","690748","8178.0","8855","133.0"
2021-11-03,"OH","1556208","4503.0","24763","0.0"
2020-11-04,"OH","230209","4071.0","5428","55.0"
2022-04-21,"OH","2688327","6890.0","38360","94.0"
2020-02-07,"OH","0","0.0","0","0.0"
2022-04-30,"OH","2697058","0.0","38428","0.0"
2021-08-24,"OH","1187878","4117.0","20729","40.0"
2020-05-04,"OH","20474","560.0","1056","18.0"
2021-08-06,"OH","1138600","1666.0","20556","26.0"
2021-07-28,"OH","1125420","1456.0","20490","0.0"
2021-03-13,"OH","988298","1558.0","18036","0.0"
2021-01-05,"OH","735003","7580.0","9247","104.0"
2021-03-17,"OH","993681","1458.0","18114","0.0"
2020-07-03,"OH","55257","1091.0","2903","17.0"
2021-07-24,"OH","1121609","687.0","20467","0.0"
2021-08-12,"OH","1152590","3272.0","20580","0.0"
2020-08-14,"OH","106557","1131.0","3784","29.0"
2021-06-14,"OH","1107225","178.0","20091","0.0"
2020-08-30,"OH","122262","922.0","4128","2.0"
2022-03-01,"OH","2654991","1051.0","36822","242.0"
2021-05-08,"OH","1082815","1297.0","19428","0.0"
2020-07-25,"OH","83184","1438.0","3297","0.0"
2021-03-18,"OH","995785","2104.0","18114","0.0"
2022-04-02,"OH","2672801","0.0","38042","0.0"
2020-06-23,"OH","46127","590.0","2735","31.0"
2020-08-24,"OH","115651","849.0","3986","8.0"
2021-08-05,"OH","1136934","1969.0","20530","0.0"
2021-12-27,"OH","1940000","8092.0","28720","0.0"
2020-11-05,"OH","235170","4961.0","5461","33.0"
2020-07-23,"OH","80186","1444.0","3256","21.0"
2020-09-13,"OH","137405","837.0","4415","4.0"
2021-06-22,"OH","1109374","349.0","20213","47.0"
2021-06-06,"OH","1104648","268.0","19980","0.0"
2020-04-21,"OH","13725","806.0","557","48.0"
2022-03-23,"OH","2666030","0.0","37608","0.0"
2020-04-29,"OH","17303","534.0","937","138.0"
2021-12-12,"OH","1781411","4972.0","27371","0.0"
2021-12-09,"OH","1761008","8500.0","27011","0.0"
2022-03-25,"OH","2669698","0.0","37793","0.0"
2021-02-06,"OH","918079","3549.0","11652","81.0"
2020-04-19,"OH","11602","1380.0","471","20.0"
2020-06-26,"OH","48638","987.0","2788","16.0"
2020-06-10,"OH","39575","413.0","2457","36.0"
2021-04-13,"OH","1043729","2340.0","18917","90.0"
2021-05-20,"OH","1094742","1208.0","19628","0.0"
2020-07-16,"OH","70601","1290.0","3103","28.0"
2022-01-17,"OH","2403645","19538.0","30922","0.0"
2021-07-16,"OH","1116322","533.0","20437","26.0"
2020-04-14,"OH","7280","305.0","324","56.0"
2021-05-26,"OH","1099580","987.0","19753","0.0"
2021-04-11,"OH","1039455","1855.0","18819","0.0"
2021-06-12,"OH","1106796","385.0","20091","0.0"
2021-12-29,"OH","1975723","20320.0","28780","0.0"
2022-03-09,"OH","2661557","829.0","37212","0.0"
2021-07-27,"OH","1123964","1317.0","20490","23.0"
2020-02-29,"OH","0","0.0","0","0.0"
2022-01-25,"OH","2520112","4163.0","32489","502.0"
2020-05-11,"OH","24777","696.0","1357","16.0"
2021-12-15,"OH","1807539","9748.0","27594","0.0"
2021-02-02,"OH","902736","3657.0","11336","106.0"
2020-12-22,"OH","637032","7678.0","8252","130.0"
2022-01-10,"OH","2207270","18042.0","30072","0.0"
2021-10-02,"OH","1426300","6094.0","22273","0.0"
2021-08-28,"OH","1207932","5204.0","20799","0.0"
2020-09-11,"OH","135326","1240.0","4403","49.0"
2021-06-15,"OH","1107521","296.0","20122","31.0"
2021-12-06,"OH","1735925","4922.0","26851","0.0"
2021-10-07,"OH","1452096","6310.0","22490","0.0"
2021-10-04,"OH","1433957","4212.0","22273","0.0"
2020-03-13,"OH","5","0.0","0","0.0"
2020-03-31,"OH","2199","266.0","55","16.0"
2020-08-22,"OH","114165","1119.0","3975","20.0"
2022-05-15,"OH","2724041","0.0","38550","0.0"
2021-09-26,"OH","1390015","4266.0","21820","0.0"
2021-01-22,"OH","853982","4278.0","10599","81.0"
2021-11-07,"OH","1572197","4363.0","25067","0.0"
2020-12-28,"OH","675044","4519.0","8571","62.0"
2020-07-14,"OH","67995","1142.0","3069","5.0"
2021-07-05,"OH","1112499","105.0","20344","0.0"
2021-04-04,"OH","1024011","0.0","18646","0.0"
2020-05-21,"OH","30167","731.0","1836","55.0"
2021-11-25,"OH","1660131","0.0","26190","0.0"
2021-11-02,"OH","1551705","3917.0","24763","236.0"
2022-03-02,"OH","2656162","1171.0","36822","0.0"
2021-08-02,"OH","1131029","895.0","20492","0.0"
2020-09-07,"OH","130558","0.0","4259","0.0"
2020-06-27,"OH","49455","817.0","2804","16.0"
2020-12-07,"OH","484297","9273.0","7022","63.0"
2020-10-12,"OH","170179","1430.0","5005","6.0"
2021-09-17,"OH","1336061","8447.0","21471","206.0"
2021-08-18,"OH","1168111","3303.0","20648","0.0"
2020-05-25,"OH","32477","566.0","1987","18.0"
2022-03-14,"OH","2663835","0.0","37410","0.0"
2021-11-30,"OH","1690217","6745.0","26587","104.0"
2020-06-11,"OH","40004","429.0","2490","33.0"
2021-07-13,"OH","1114835","344.0","20411","31.0"
2021-01-10,"OH","777065","6088.0","9627","28.0"
2021-10-16,"OH","1494160","3709.0","23327","0.0"
2021-05-09,"OH","1083609","794.0","19428","0.0"
2021-09-30,"OH","1413972","6530.0","21945","0.0"
2020-03-30,"OH","1933","280.0","39","10.0"
2020-09-18,"OH","142596","1011.0","4608","28.0"
2021-01-21,"OH","849704","7271.0","10518","109.0"
2020-09-28,"OH","151802","993.0","4746","5.0"
2021-01-09,"OH","770977","8374.0","9599","55.0"
2022-02-14,"OH","2633648","1312.0","35005","0.0"
2020-07-13,"OH","66853","1261.0","3064","6.0"
2021-11-09,"OH","1580271","4952.0","25282","215.0"
2020-08-28,"OH","120124","1296.0","4105","29.0"
2020-07-10,"OH","62856","1525.0","3032","26.0"
2020-03-21,"OH","247","78.0","3","2.0"
2021-07-17,"OH","1116808","486.0","20437","0.0"
2020-07-29,"OH","87893","1396.0","3422","40.0"
2021-02-11,"OH","931437","2806.0","12577","721.0"
2020-12-20,"OH","622806","8377.0","8047","16.0"
2020-12-17,"OH","596178","11412.0","7894","117.0"
2021-02-10,"OH","928631","3281.0","11856","63.0"
2020-11-20,"OH","335423","8808.0","5955","65.0"
2020-04-05,"OH","4043","304.0","119","17.0"
2021-04-22,"OH","1060119","1724.0","19033","0.0"
2021-04-17,"OH","1052099","1987.0","18991","0.0"
2021-02-19,"OH","949695","2306.0","16693","82.0"
2022-03-24,"OH","2669698","3668.0","37793","185.0"
2020-05-12,"OH","25250","473.0","1436","79.0"
2021-11-19,"OH","1633480","6429.0","26063","250.0"
2020-08-09,"OH","100848","879.0","3669","1.0"
2021-08-21,"OH","1178792","3452.0","20689","0.0"
2020-05-16,"OH","27474","520.0","1610","29.0"
2020-05-31,"OH","35513","479.0","2155","6.0"
2020-03-29,"OH","1653","247.0","29","4.0"
2020-08-02,"OH","93031","944.0","3529","14.0"
2021-07-18,"OH","1117109","301.0","20437","0.0"
2021-03-29,"OH","1013119","1497.0","18530","0.0"
2021-12-02,"OH","1708292","9131.0","26587","0.0"
2021-01-20,"OH","842433","6378.0","10409","73.0"
2021-09-08,"OH","1268841","6823.0","21020","0.0"
2021-12-21,"OH","1867724","12502.0","28277","249.0"
2022-02-05,"OH","2608055","2810.0","34217","0.0"
2021-06-11,"OH","1106411","347.0","20091","70.0"
2020-06-28,"OH","50309","854.0","2807","3.0"
2020-08-13,"OH","105426","1178.0","3755","21.0"
2020-03-07,"OH","0","0.0","0","0.0"
2021-01-31,"OH","895792","3011.0","11175","54.0"
2020-03-10,"OH","3","3.0","0","0.0"
2020-03-02,"OH","0","0.0","0","0.0"
2021-01-28,"OH","883716","5432.0","11006","75.0"
2021-01-16,"OH","821507","7065.0","10135","78.0"
2020-03-28,"OH","1406","269.0","25","6.0"
2020-03-16,"OH","50","13.0","0","0.0"
2020-09-20,"OH","144309","762.0","4615","3.0"
2021-03-05,"OH","976230","1750.0","17656","467.0"
2021-10-24,"OH","1521844","2540.0","23955","0.0"
2020-08-08,"OH","99969","1294.0","3668","16.0"
2020-06-21,"OH","44808","546.0","2700","3.0"
2021-03-01,"OH","968874","1452.0","17346","49.0"
2022-04-12,"OH","2676629","0.0","38166","0.0"
2021-04-27,"OH","1067262","1560.0","19188","66.0"
2021-08-27,"OH","1202728","4855.0","20799","70.0"
2022-03-28,"OH","2669698","0.0","37793","0.0"
2021-10-31,"OH","1545327","2416.0","24527","0.0"
2021-07-29,"OH","1126625","1205.0","20490","0.0"
2021-09-03,"OH","1241268","6179.0","20947","81.0"
2021-07-26,"OH","1122647","543.0","20467","0.0"
2022-05-19,"OH","2743577","19536.0","38590","40.0"
2020-08-05,"OH","96305","1199.0","3596","26.0"
2020-02-09,"OH","0","0.0","0","0.0"
2020-09-25,"OH","148894","1150.0","4734","19.0"
2020-03-12,"OH","5","2.0","0","0.0"
2022-05-10,"OH","2708071","0.0","38495","0.0"
2021-03-30,"OH","1015577","2458.0","18611","81.0"
2020-11-27,"OH","399808","17065.0","6346","72.0"
2020-06-25,"OH","47651","892.0","2772","17.0"
2021-02-16,"OH","943291","2026.0","16453","59.0"
2021-08-14,"OH","1157782","2460.0","20614","0.0"
2021-10-23,"OH","1519304","3466.0","23955","0.0"
2020-05-15,"OH","26954","597.0","1581","47.0"
2021-12-31,"OH","2016095","20598.0","29447","667.0"
2022-01-18,"OH","2418792","15147.0","31245","323.0"
2020-11-18,"OH","318828","6385.0","5827","55.0"
2021-03-27,"OH","1010603","1690.0","18530","0.0"
2021-01-17,"OH","826754","5247.0","10200","65.0"
2020-11-17,"OH","312443","7079.0","5772","30.0"
2021-11-26,"OH","1669274","9143.0","26483","293.0"
2021-05-30,"OH","1101934","377.0","19861","0.0"
2020-04-01,"OH","2547","348.0","65","10.0"
2022-02-24,"OH","2649692","1321.0","36267","0.0"
2022-01-27,"OH","2552972","12108.0","32489","0.0"
2020-10-18,"OH","181787","1562.0","5067","0.0"
2021-06-25,"OH","1110292","292.0","20281","68.0"
2021-10-08,"OH","1458747","6651.0","22819","329.0"
2021-05-25,"OH","1098593","727.0","19753","44.0"
2021-02-26,"OH","964380","1976.0","17183","58.0"
2022-01-01,"OH","2016095","0.0","29447","0.0"
2020-03-19,"OH","119","31.0","0","0.0"
2021-01-23,"OH","859841","5859.0","10680","81.0"
2022-03-11,"OH","2663019","594.0","37410","198.0"
2022-02-25,"OH","2651304","1612.0","36580","313.0"
2020-06-18,"OH","43122","700.0","2633","22.0"
2020-05-06,"OH","21576","607.0","1225","90.0"
2020-06-09,"OH","39162","325.0","2421","17.0"
2021-04-15,"OH","1048109","2164.0","18917","0.0"
2021-02-04,"OH","910847","4120.0","11509","79.0"
2020-02-21,"OH","0","0.0","0","0.0"
2020-03-20,"OH","169","50.0","1","1.0"
2020-06-30,"OH","51789","743.0","2863","45.0"
2020-10-16,"OH","177991","2148.0","5054","16.0"
2021-02-21,"OH","953767","1461.0","16816","67.0"
2022-05-13,"OH","2724041","0.0","38550","0.0"
2020-07-28,"OH","86497","1320.0","3382","38.0"
2020-05-03,"OH","19914","579.0","1038","17.0"
2021-10-30,"OH","1542911","3421.0","24527","0.0"
2021-07-06,"OH","1112689","190.0","20344","0.0"
2021-05-17,"OH","1091623","729.0","19528","0.0"
2020-03-08,"OH","0","0.0","0","0.0"
2021-05-27,"OH","1100312","732.0","19753","0.0"
2020-07-17,"OH","72280","1679.0","3112","9.0"
2020-11-10,"OH","261482","6508.0","5547","23.0"
2021-10-29,"OH","1539490","3485.0","24527","363.0"
2021-04-29,"OH","1070771","1786.0","19188","0.0"
2022-05-04,"OH","2697058","0.0","38428","0.0"
2020-05-19,"OH","28952","680.0","1720","63.0"
2020-06-29,"OH","51046","737.0","2818","11.0"
2020-09-26,"OH","150009","1115.0","4740","6.0"
2020-12-03,"OH","446849","8921.0","6753","82.0"
2020-09-12,"OH","136568","1242.0","4411","8.0"
2020-02-05,"OH","0","0.0","0","0.0"
2022-04-13,"OH","2676629","0.0","38166","0.0"
2020-06-20,"OH","44262","531.0","2697","30.0"
2021-03-20,"OH","998819","1483.0","18347","0.0"
2021-05-16,"OH","1090894","618.0","19528","0.0"
2020-10-24,"OH","195806","2858.0","5206","22.0"
2020-09-22,"OH","145850","685.0","4635","12.0"
2020-12-04,"OH","456963","10114.0","6882","129.0"
2020-10-19,"OH","183624","1837.0","5075","8.0"
2021-12-07,"OH","1743801","7876.0","27011","160.0"
2022-01-05,"OH","2112824","19750.0","29674","0.0"
2021-09-28,"OH","1400979","7283.0","21945","125.0"
2020-12-12,"OH","553461","11252.0","7477","51.0"
2022-03-18,"OH","2666030","0.0","37608","0.0"
2020-10-30,"OH","212782","3845.0","5291","16.0"
2021-02-25,"OH","962404","2409.0","17125","80.0"
2020-07-04,"OH","56183","926.0","2907","4.0"
2020-06-16,"OH","42010","434.0","2597","24.0"
2022-01-23,"OH","2506175","9932.0","31987","0.0"
2020-03-01,"OH","0","0.0","0","0.0"
2021-04-26,"OH","1065702","1396.0","19122","0.0"
2020-07-31,"OH","91159","1533.0","3489","47.0"
2020-02-17,"OH","0","0.0","0","0.0"
2021-03-03,"OH","972605","2022.0","17189","0.0"
2021-06-10,"OH","1106064","344.0","20021","0.0"
2020-09-29,"OH","152907","1105.0","4783","37.0"
2021-03-25,"OH","1006171","1501.0","18388","0.0"
2022-03-06,"OH","2659498","360.0","37018","0.0"
2020-07-08,"OH","60181","1277.0","2991","21.0"
2021-03-21,"OH","999750","931.0","18347","0.0"
2020-09-14,"OH","138484","1079.0","4419","4.0"
2022-01-26,"OH","2540864","20752.0","32489","0.0"
2020-09-01,"OH","124610","1453.0","4165","27.0"
2020-02-22,"OH","0","0.0","0","0.0"
2020-05-30,"OH","35034","468.0","2149","18.0"
2021-02-03,"OH","906727","3991.0","11430","94.0"
2021-12-01,"OH","1699161","8944.0","26587","0.0"
2022-04-24,"OH","2688327","0.0","38360","0.0"
2022-04-07,"OH","2676629","3828.0","38166","124.0"
2021-06-03,"OH","1103380","490.0","19923","0.0"
2021-10-19,"OH","1503102","3617.0","23616","289.0"
2020-08-27,"OH","118828","1244.0","4076","32.0"
2020-02-27,"OH","0","0.0","0","0.0"
2020-07-30,"OH","89626","1733.0","3442","20.0"
2020-09-10,"OH","134086","1121.0","4354","30.0"
2020-08-10,"OH","101731","883.0","3673","4.0"
2022-02-04,"OH","2605245","4004.0","34217","680.0"
2020-09-27,"OH","150809","800.0","4741","1.0"
2021-08-04,"OH","1134965","2167.0","20530","0.0"
2022-02-21,"OH","2645679","851.0","35493","0.0"
2020-07-20,"OH","76168","1236.0","3189","15.0"
2021-10-10,"OH","1467331","5399.0","22819","0.0"
2021-06-24,"OH","1110000","303.0","20213","0.0"
2020-09-08,"OH","131992","1434.0","4298","39.0"
2020-11-11,"OH","267356","5874.0","5623","76.0"
2022-03-03,"OH","2657358","1196.0","36822","0.0"
2021-03-09,"OH","981618","1893.0","17825","169.0"
2021-12-25,"OH","1910991","0.0","28720","0.0"
2021-10-13,"OH","1480371","5648.0","23021","0.0"
2021-06-01,"OH","1102556","312.0","19861","0.0"
2021-04-06,"OH","1028800","1871.0","18744","98.0"
2020-10-23,"OH","192948","2518.0","5184","23.0"
2020-04-18,"OH","10222","1115.0","451","33.0"
2021-05-24,"OH","1097866","566.0","19709","0.0"
2021-04-23,"OH","1061907","1788.0","19122","89.0"
2021-05-12,"OH","1087182","1449.0","19441","0.0"
2021-04-21,"OH","1058395","1789.0","19033","0.0"
2020-10-06,"OH","161299","1335.0","4947","16.0"
2020-12-27,"OH","670525","5857.0","8509","33.0"
2022-03-20,"OH","2666030","0.0","37608","0.0"
2020-04-28,"OH","16769","444.0","799","46.0"
2020-10-09,"OH","166102","1840.0","4994","11.0"
2020-11-02,"OH","221909","2909.0","5340","37.0"
2021-04-02,"OH","1021718","1677.0","18646","35.0"
2021-03-19,"OH","997336","1551.0","18347","233.0"
2022-03-29,"OH","2669698","0.0","37793","0.0"
2021-11-28,"OH","1677741","4245.0","26483","0.0"
2020-02-13,"OH","0","0.0","0","0.0"
2021-11-10,"OH","1585798","5527.0","25282","0.0"
2020-03-25,"OH","704","140.0","10","2.0"
2021-09-02,"OH","1235089","7087.0","20866","0.0"
2021-06-05,"OH","1104380","379.0","19980","0.0"
2021-12-26,"OH","1931908","20917.0","28720","0.0"
2021-09-11,"OH","1294162","8405.0","21154","0.0"
2020-10-22,"OH","190430","2425.0","5161","12.0"
2021-07-23,"OH","1120922","802.0","20467","18.0"
2021-01-24,"OH","864322","4481.0","10711","31.0"
2020-11-26,"OH","382743","0.0","6274","0.0"
